1;2;
2.03849988359e-05;4.07704664683e-05;
2.0330210934e-05;0.0;
4.09559321114e-05;4.09416180093e-05;
2.03279951695e-05;4.06679653787e-05;
2.04108464925e-05;0.0;
4.09220206142e-05;6.13682740756e-05;
2.03800221664e-05;2.03841362002e-05;
2.04590215111e-05;0.0;
4.08327914216e-05;8.16609389183e-05;
2.04162914837e-05;0.0;
2.0411801034e-05;2.04172295659e-05;
6.10593390008e-05;6.11549892584e-05;
2.04562324928e-05;0.0;
2.03801743295e-05;4.07716602565e-05;
4.08301301548e-05;4.08303676672e-05;
2.04583959845e-05;0.0;
4.08484121477e-05;4.08557198234e-05;
2.04081141872e-05;4.07614645606e-05;
2.03539392849e-05;0.0;
4.07224153954e-05;6.12297633257e-05;
2.0344485587e-05;2.03491607707e-05;
2.04168538379e-05;0.0;
4.09087325419e-05;8.17965667519e-05;
4.0763609582e-05;0.0;
0.0;2.03786552157e-05;
6.09286716802e-05;6.09149380158e-05;
2.03728127238e-05;0.0;
2.03772981069e-05;4.07683738829e-05;
4.06676624304e-05;4.06765988962e-05;
2.04478675671e-05;0.0;
4.07711334345e-05;4.08267955779e-05;
2.03724989658e-05;4.07456254477e-05;
2.0427389158e-05;0.0;
4.09168601178e-05;6.13613179651e-05;
2.04626147707e-05;2.04621765007e-05;
4.08436485241e-05;8.18038721708e-05;
2.04289786453e-05;0.0;
2.04518679646e-05;2.04472962095e-05;
6.11503427813e-05;6.11546920367e-05;
2.03804979856e-05;0.0;
0.0;4.08827508426e-05;
6.14168428777e-05;4.09438453983e-05;
2.04528360771e-05;0.0;
4.0682189791e-05;4.06919221904e-05;
2.04056150591e-05;4.07544127033e-05;
2.03788459982e-05;0.0;
4.06937180428e-05;4.06942043465e-05;
2.04146167245e-05;4.08203266951e-05;
2.04162114962e-05;0.0;
4.07743380762e-05;8.16566347914e-05;
2.04431566443e-05;0.0;
2.04224451289e-05;2.04211428071e-05;
6.12927683002e-05;6.12924333279e-05;
2.03789184482e-05;0.0;
0.0;2.04200467544e-05;
6.11022595308e-05;6.10235589776e-05;
2.03751903586e-05;0.0;
4.05189615651e-05;4.05912858298e-05;
2.04240532526e-05;4.05895996011e-05;
